2016-09-28,48.74128294089064,Customer,Purchase 
2016-09-28,100.66203882719472,Customer,Purchase 
2016-09-28,12.339988003415556,Customer,Purchase 
2016-09-28,38.32129832346309,Customer,Purchase 
2016-09-28,161.78201860933277,Customer,Purchase 
2016-09-28,76.54509612310608,Customer,Purchase 
2016-09-28,84.00070569522192,Customer,Purchase 
2016-09-29,-676.8,Payable,Supplies 
2016-09-29,-171.0,Payable,Gas 
2016-09-29,19.33163082204468,Customer,Purchase 
2016-09-29,91.75722133886704,Customer,Purchase 
2016-09-29,178.96608613612904,Customer,Purchase 
2016-09-29,152.71387277212037,Customer,Purchase 
2016-09-29,111.83176508680951,Customer,Purchase 
2016-09-29,170.78108600146834,Customer,Purchase 
2016-09-29,84.84468889686681,Customer,Purchase 
2016-09-29,135.9205715032883,Customer,Purchase 
2016-09-29,121.25751075678033,Customer,Purchase 
2016-09-29,102.42172150444861,Customer,Purchase 
2016-09-29,195.56812902633305,Customer,Purchase 
2016-09-29,87.66855106069768,Customer,Purchase 
2016-09-29,131.0269947118677,Customer,Purchase 
2016-09-29,24.321621760974985,Customer,Purchase 
2016-09-29,20.302765346664472,Customer,Purchase 
2016-09-29,170.80039475101705,Customer,Purchase 
2016-09-29,67.36829462776507,Customer,Purchase 
2016-09-29,171.2031291258873,Customer,Purchase 
2016-09-29,196.93418903066546,Customer,Purchase 
2016-09-29,106.79968756503385,Customer,Purchase 
2016-09-29,38.79528060369894,Customer,Purchase 
2016-09-29,121.1392686589921,Customer,Purchase 
2016-09-29,102.86941694218483,Customer,Purchase 
2016-09-29,158.95591843697827,Customer,Purchase 
2016-09-29,82.46375885591064,Customer,Purchase 
2016-09-29,151.34449818744096,Customer,Purchase 
2016-09-29,134.97501103091406,Customer,Purchase 
2016-09-29,10.335622129455981,Customer,Purchase 
2016-09-29,79.82527980633272,Customer,Purchase 
2016-09-29,185.8582661969951,Customer,Purchase 
2016-09-29,28.117022720890795,Customer,Purchase 
2016-09-30,-294.3,Payable,Supplies 
2016-09-30,-56.65,Payable,Gas 
2016-09-30,29.332213611154405,Customer,Purchase 
2016-09-30,106.72178128433772,Customer,Purchase 
2016-09-30,194.79471744004627,Customer,Purchase 
2016-09-30,96.27648179502403,Customer,Purchase 
2016-09-30,199.32947665485142,Customer,Purchase 
2016-09-30,84.13585611241885,Customer,Purchase 
2016-09-30,123.32977962582929,Customer,Purchase 
2016-09-30,144.71340978159841,Customer,Purchase 
2016-09-30,198.28520667848989,Customer,Purchase 
2016-09-30,15.86694507342364,Customer,Purchase 
2016-09-30,193.78963505300868,Customer,Purchase 
2016-09-30,109.12873710046519,Customer,Purchase 
2016-09-30,70.32822882384419,Customer,Purchase 
2016-09-30,138.51364239916356,Customer,Purchase 
2016-09-30,49.156674173507376,Customer,Purchase 
2016-09-30,113.78907684230046,Customer,Purchase 
2016-09-30,162.29735980066084,Customer,Purchase 
2016-09-30,73.58887579087218,Customer,Purchase 
2016-10-01,-1000,Landlord,Rent
2016-10-01,-681.75,Payable,Supplies 
2016-10-01,-101.85,Payable,Gas 
2016-10-01,192.5696689235217,Customer,Purchase 
2016-10-01,101.69151989302284,Customer,Purchase 
2016-10-01,110.27108005243133,Customer,Purchase 
2016-10-01,17.421597043089697,Customer,Purchase 
2016-10-01,169.33110508508864,Customer,Purchase 
2016-10-01,5.073234288129964,Customer,Purchase 
2016-10-01,18.02093132939397,Customer,Purchase 
2016-10-01,45.74870728164532,Customer,Purchase 
2016-10-01,107.59309973298427,Customer,Purchase 
2016-10-01,133.07973927540502,Customer,Purchase 
2016-10-01,194.76914063953961,Customer,Purchase 
2016-10-01,43.71649287907829,Customer,Purchase 
2016-10-01,196.3193076239159,Customer,Purchase 
2016-10-01,93.36227793164426,Customer,Purchase 
2016-10-01,174.12902263888117,Customer,Purchase 
2016-10-01,144.6806773931883,Customer,Purchase 
2016-10-01,191.52669966768315,Customer,Purchase 
2016-10-01,141.82018186080072,Customer,Purchase 
2016-10-01,52.81417934404766,Customer,Purchase 
2016-10-01,193.23039289929193,Customer,Purchase 
2016-10-01,164.31081994928186,Customer,Purchase 
2016-10-01,85.719382003952,Customer,Purchase 
2016-10-01,90.51483408741424,Customer,Purchase 
2016-10-01,160.02531229357112,Customer,Purchase 
2016-10-01,128.02173512253663,Customer,Purchase 
2016-10-01,141.7975514537715,Customer,Purchase 
2016-10-01,127.92488876826515,Customer,Purchase 
2016-10-01,191.84654053813608,Customer,Purchase 
2016-10-01,90.29689823474679,Customer,Purchase 
2016-10-01,5.216356713335786,Customer,Purchase 
2016-10-01,75.01976363428102,Customer,Purchase 
2016-10-01,124.12938230455231,Customer,Purchase 
2016-10-01,123.32434346239474,Customer,Purchase 
2016-10-01,145.4315730322845,Customer,Purchase 
2016-10-01,98.18828645159921,Customer,Purchase 
2016-10-01,46.33019135921628,Customer,Purchase 
2016-10-01,58.83857834413186,Customer,Purchase 
2016-10-01,62.17278515031275,Customer,Purchase 
2016-10-01,120.00511007753605,Customer,Purchase 
2016-10-01,109.19406426033555,Customer,Purchase 
2016-10-01,12.178747220228527,Customer,Purchase 
2016-10-01,140.0870588326017,Customer,Purchase 
2016-10-02,-14.25,Payable,Supplies 
2016-10-02,-88.2,Payable,Gas 
2016-10-02,96.4525780119338,Customer,Purchase 
2016-10-02,188.6538361433035,Customer,Purchase 
2016-10-02,164.80677474785563,Customer,Purchase 
2016-10-02,182.25380643786838,Customer,Purchase 
2016-10-02,147.50184927114773,Customer,Purchase 
2016-10-02,24.10623978663762,Customer,Purchase 
2016-10-02,198.6130409582947,Customer,Purchase 
2016-10-02,169.85389163253384,Customer,Purchase 
2016-10-02,125.03944879039474,Customer,Purchase 
2016-10-02,151.50389728688404,Customer,Purchase 
2016-10-02,74.8431111325671,Customer,Purchase 
2016-10-02,14.703796897031673,Customer,Purchase 
2016-10-02,69.1037346260111,Customer,Purchase 
2016-10-02,150.71255605503512,Customer,Purchase 
2016-10-02,6.648430154043291,Customer,Purchase 
2016-10-02,7.605162730008317,Customer,Purchase 
2016-10-02,163.62983476928616,Customer,Purchase 
2016-10-02,115.87087990592192,Customer,Purchase 
2016-10-02,55.22841977139462,Customer,Purchase 
2016-10-03,-122.85,Payable,Supplies 
2016-10-03,-88.4,Payable,Gas 
2016-10-03,191.2935830476061,Customer,Purchase 
2016-10-03,6.49922423174312,Customer,Purchase 
2016-10-03,189.29566274748115,Customer,Purchase 
2016-10-03,66.99252224546399,Customer,Purchase 
2016-10-03,53.195702690785154,Customer,Purchase 
2016-10-03,22.388659951422394,Customer,Purchase 
2016-10-03,134.77176252554304,Customer,Purchase 
2016-10-03,148.97540114354652,Customer,Purchase 
2016-10-03,97.91707105176003,Customer,Purchase 
2016-10-03,161.33488588200785,Customer,Purchase 
2016-10-03,42.82766933968105,Customer,Purchase 
2016-10-03,198.22956436129348,Customer,Purchase 
2016-10-03,48.83372213144064,Customer,Purchase 
2016-10-03,80.68562670543466,Customer,Purchase 
2016-10-03,94.76941007983098,Customer,Purchase 
2016-10-03,118.68654639724893,Customer,Purchase 
2016-10-03,30.567081646598066,Customer,Purchase 
2016-10-03,196.25473127227573,Customer,Purchase 
2016-10-03,183.21456155288382,Customer,Purchase 
2016-10-03,103.90875367672542,Customer,Purchase 
2016-10-03,46.56844372891005,Customer,Purchase 
2016-10-04,-390.0,Payable,Supplies 
2016-10-04,-247.45,Payable,Gas 
2016-10-04,33.58028411299687,Customer,Purchase 
2016-10-04,150.95738211480082,Customer,Purchase 
2016-10-04,192.16515753524942,Customer,Purchase 
2016-10-04,90.15959831555182,Customer,Purchase 
2016-10-04,189.86757800803105,Customer,Purchase 
2016-10-04,196.28006765689597,Customer,Purchase 
2016-10-04,121.31168438866932,Customer,Purchase 
2016-10-04,92.452441936637,Customer,Purchase 
2016-10-04,78.04989193899917,Customer,Purchase 
2016-10-05,-375.0,Payable,Supplies 
2016-10-05,-29.4,Payable,Gas 
2016-10-05,33.34937308238783,Customer,Purchase 
2016-10-06,-724.5,Payable,Supplies 
2016-10-06,-186.2,Payable,Gas 
2016-10-07,-16.5,Payable,Supplies 
2016-10-07,-235.2,Payable,Gas 
2016-10-07,171.6406975388351,Customer,Purchase 
2016-10-07,111.26246972887081,Customer,Purchase 
2016-10-07,191.360469059155,Customer,Purchase 
2016-10-07,121.31404802545214,Customer,Purchase 
2016-10-07,133.36849826046682,Customer,Purchase 
2016-10-07,23.166450467875684,Customer,Purchase 
2016-10-07,58.5270601185738,Customer,Purchase 
2016-10-07,28.97086520877955,Customer,Purchase 
2016-10-07,96.99076092795649,Customer,Purchase 
2016-10-07,86.35602422118465,Customer,Purchase 
2016-10-07,130.09000602278468,Customer,Purchase 
2016-10-07,149.74812766398455,Customer,Purchase 
2016-10-07,65.3685810187336,Customer,Purchase 
2016-10-07,135.00860459903924,Customer,Purchase 
2016-10-07,15.568074638094663,Customer,Purchase 
2016-10-07,123.13456767138544,Customer,Purchase 
2016-10-07,157.9961023078429,Customer,Purchase 
2016-10-07,152.5545868833165,Customer,Purchase 
2016-10-07,63.70988126951879,Customer,Purchase 
2016-10-07,86.71157707088997,Customer,Purchase 
2016-10-08,-15.45,Payable,Supplies 
2016-10-08,-236.9,Payable,Gas 
2016-10-08,140.81460343680286,Customer,Purchase 
2016-10-08,25.08772926064519,Customer,Purchase 
2016-10-08,169.3133635493104,Customer,Purchase 
2016-10-08,171.15467403942495,Customer,Purchase 
2016-10-08,63.668418986129005,Customer,Purchase 
2016-10-08,146.47677392585317,Customer,Purchase 
2016-10-08,50.641709578838224,Customer,Purchase 
2016-10-08,104.98884224079987,Customer,Purchase 
2016-10-08,19.07317175778595,Customer,Purchase 
2016-10-08,182.79961312032663,Customer,Purchase 
2016-10-08,26.264307166337513,Customer,Purchase 
2016-10-08,26.5181755211149,Customer,Purchase 
2016-10-08,20.73447212038591,Customer,Purchase 
2016-10-08,145.03900709373076,Customer,Purchase 
2016-10-08,5.3032352367943805,Customer,Purchase 
2016-10-08,173.1255602083191,Customer,Purchase 
2016-10-08,180.60372073538153,Customer,Purchase 
2016-10-08,175.70257177515904,Customer,Purchase 
2016-10-08,27.376551701278117,Customer,Purchase 
2016-10-08,85.48421567118798,Customer,Purchase 
2016-10-09,-352.5,Payable,Supplies 
2016-10-09,-56.1,Payable,Gas 
2016-10-09,178.87555803230907,Customer,Purchase 
2016-10-09,149.14070665640617,Customer,Purchase 
2016-10-09,142.36764012467597,Customer,Purchase 
2016-10-09,139.64449352146926,Customer,Purchase 
2016-10-09,76.54870534389941,Customer,Purchase 
2016-10-09,179.2686455358208,Customer,Purchase 
2016-10-09,123.56212531934015,Customer,Purchase 
2016-10-09,66.3210210053169,Customer,Purchase 
2016-10-09,104.04842700585966,Customer,Purchase 
2016-10-09,180.05989440173235,Customer,Purchase 
2016-10-09,152.6747523681291,Customer,Purchase 
2016-10-09,100.64563195464481,Customer,Purchase 
2016-10-10,-148.5,Payable,Supplies 
2016-10-10,-171.0,Payable,Gas 
2016-10-10,175.63811945796175,Customer,Purchase 
2016-10-10,106.96099343180417,Customer,Purchase 
2016-10-10,180.6875581467045,Customer,Purchase 
2016-10-10,96.01235517391711,Customer,Purchase 
2016-10-10,92.06408253226017,Customer,Purchase 
2016-10-10,8.941812445401107,Customer,Purchase 
2016-10-10,145.18984046001663,Customer,Purchase 
2016-10-10,112.82415906197987,Customer,Purchase 
2016-10-10,104.14321080762106,Customer,Purchase 
2016-10-11,-213.75,Payable,Supplies 
2016-10-11,-155.2,Payable,Gas 
2016-10-11,48.47346113007833,Customer,Purchase 
2016-10-11,31.650106204159272,Customer,Purchase 
2016-10-11,194.3273778767668,Customer,Purchase 
2016-10-11,162.71683231766963,Customer,Purchase 
2016-10-11,113.65422925580768,Customer,Purchase 
2016-10-11,156.44853371596528,Customer,Purchase 
2016-10-11,91.71842082147147,Customer,Purchase 
2016-10-11,14.161231635522714,Customer,Purchase 
2016-10-11,47.006334550367065,Customer,Purchase 
2016-10-11,149.13074625607317,Customer,Purchase 
2016-10-11,182.75421754078482,Customer,Purchase 
2016-10-11,164.10029954697941,Customer,Purchase 
2016-10-11,90.00177706032348,Customer,Purchase 
2016-10-11,7.105136027370181,Customer,Purchase 
2016-10-11,8.401561922386186,Customer,Purchase 
2016-10-11,115.06199617922006,Customer,Purchase 
2016-10-11,5.601554278849171,Customer,Purchase 
2016-10-11,146.84261932571135,Customer,Purchase 
2016-10-11,10.231785324506914,Customer,Purchase 
2016-10-11,100.2281160862661,Customer,Purchase 
2016-10-11,166.34852584276473,Customer,Purchase 
2016-10-11,79.34598862291955,Customer,Purchase 
2016-10-11,147.46301932173523,Customer,Purchase 
2016-10-11,30.488873086492678,Customer,Purchase 
2016-10-11,151.98863844533113,Customer,Purchase 
2016-10-11,117.40195638227334,Customer,Purchase 
2016-10-11,94.51650905326572,Customer,Purchase 
2016-10-11,82.98623740816936,Customer,Purchase 
2016-10-11,114.24665177514377,Customer,Purchase 
2016-10-11,54.00166455609785,Customer,Purchase 
2016-10-11,128.45344704666502,Customer,Purchase 
2016-10-11,59.53641176448598,Customer,Purchase 
2016-10-11,7.189688737216987,Customer,Purchase 
2016-10-11,87.87460986993534,Customer,Purchase 
2016-10-11,95.10042521049263,Customer,Purchase 
2016-10-11,145.67623611200955,Customer,Purchase 
2016-10-11,189.92912652989847,Customer,Purchase 
2016-10-11,151.52578879765414,Customer,Purchase 
2016-10-11,129.39931691261114,Customer,Purchase 
2016-10-12,-577.2,Payable,Supplies 
2016-10-12,-257.5,Payable,Gas 
2016-10-12,33.483678430309425,Customer,Purchase 
2016-10-12,6.427813677931114,Customer,Purchase 
2016-10-12,163.0063271451946,Customer,Purchase 
2016-10-12,14.909174177365813,Customer,Purchase 
2016-10-12,110.4362384532339,Customer,Purchase 
2016-10-12,30.43667363546992,Customer,Purchase 
2016-10-12,54.685982501187446,Customer,Purchase 
2016-10-12,128.297490716497,Customer,Purchase 
2016-10-12,19.3165081632573,Customer,Purchase 
2016-10-12,149.26518692075138,Customer,Purchase 
2016-10-12,59.42817775673066,Customer,Purchase 
2016-10-12,22.42483602139133,Customer,Purchase 
2016-10-12,165.2260347638808,Customer,Purchase 
2016-10-12,102.96732274621439,Customer,Purchase 
2016-10-13,-703.8,Payable,Supplies 
2016-10-13,-95.0,Payable,Gas 
2016-10-13,24.81760461869368,Customer,Purchase 
2016-10-13,52.01058690637665,Customer,Purchase 
2016-10-13,11.645148128076354,Customer,Purchase 
2016-10-13,11.48292561773593,Customer,Purchase 
2016-10-13,80.8582517355326,Customer,Purchase 
2016-10-13,127.44073510604784,Customer,Purchase 
2016-10-13,197.5601980278473,Customer,Purchase 
2016-10-13,157.4446460626858,Customer,Purchase 
2016-10-13,155.68925837157866,Customer,Purchase 
2016-10-13,88.6960044221247,Customer,Purchase 
2016-10-13,27.55639834808249,Customer,Purchase 
2016-10-13,141.50968785830386,Customer,Purchase 
2016-10-13,167.14361624066441,Customer,Purchase 
2016-10-13,16.314274096730973,Customer,Purchase 
2016-10-13,199.55343061298663,Customer,Purchase 
2016-10-13,110.93341559877112,Customer,Purchase 
2016-10-13,75.4360404440369,Customer,Purchase 
2016-10-13,127.71498962497644,Customer,Purchase 
2016-10-13,112.47133861213099,Customer,Purchase 
2016-10-14,-1040,Employee,Paycheck
2016-10-14,-1040,Employee,Paycheck
2016-10-14,-1040,Employee,Paycheck
2016-10-14,-1040,Employee,Paycheck
2016-10-14,-342.0,Payable,Supplies 
2016-10-14,-231.75,Payable,Gas 
2016-10-14,195.89236511014417,Customer,Purchase 
2016-10-14,174.73491985367392,Customer,Purchase 
2016-10-14,165.90438772648008,Customer,Purchase 
2016-10-14,17.06935852865869,Customer,Purchase 
2016-10-14,20.625885789557678,Customer,Purchase 
2016-10-14,40.00853481034517,Customer,Purchase 
2016-10-14,144.7319680520755,Customer,Purchase 
2016-10-14,67.36458682313793,Customer,Purchase 
2016-10-14,74.18572092668883,Customer,Purchase 
2016-10-15,-136.35,Payable,Supplies 
2016-10-15,-20.6,Payable,Gas 
2016-10-15,156.5032225981859,Customer,Purchase 
2016-10-15,58.656751778195925,Customer,Purchase 
2016-10-15,19.626057038407794,Customer,Purchase 
2016-10-16,-478.49999999999994,Payable,Supplies 
2016-10-16,-171.0,Payable,Gas 
2016-10-16,115.50061555724555,Customer,Purchase 
2016-10-16,180.92093433824058,Customer,Purchase 
2016-10-16,96.17951026772893,Customer,Purchase 
2016-10-16,139.1996069397642,Customer,Purchase 
2016-10-16,199.57994300643668,Customer,Purchase 
2016-10-16,85.39521506221682,Customer,Purchase 
2016-10-16,158.53464050622287,Customer,Purchase 
2016-10-16,76.52139975683073,Customer,Purchase 
2016-10-16,52.75146636858767,Customer,Purchase 
2016-10-16,196.24779064571314,Customer,Purchase 
2016-10-16,81.56212601954577,Customer,Purchase 
2016-10-16,169.16276650602742,Customer,Purchase 
2016-10-16,90.06604512472262,Customer,Purchase 
2016-10-16,48.2395891029198,Customer,Purchase 
2016-10-16,158.34183471312986,Customer,Purchase 
2016-10-16,61.58153462786146,Customer,Purchase 
2016-10-16,18.671367331016878,Customer,Purchase 
2016-10-16,102.8876807195715,Customer,Purchase 
2016-10-17,-267.75000000000006,Payable,Supplies 
2016-10-17,-161.5,Payable,Gas 
2016-10-17,85.53959112447352,Customer,Purchase 
2016-10-17,119.63359093563001,Customer,Purchase 
2016-10-17,149.30835075163426,Customer,Purchase 
2016-10-17,37.6362766738932,Customer,Purchase 
2016-10-17,103.36028663384451,Customer,Purchase 
2016-10-17,35.71859434630947,Customer,Purchase 
2016-10-18,-148.5,Payable,Supplies 
2016-10-18,-5.0,Payable,Gas 
2016-10-18,9.740628328773372,Customer,Purchase 
2016-10-18,82.79763897817372,Customer,Purchase 
2016-10-18,177.06298317433289,Customer,Purchase 
2016-10-19,-218.40000000000003,Payable,Supplies 
2016-10-19,-142.5,Payable,Gas 
2016-10-19,76.71618316204999,Customer,Purchase 
2016-10-19,33.328041516196166,Customer,Purchase 
2016-10-19,147.61606192869831,Customer,Purchase 
2016-10-19,174.3382033712143,Customer,Purchase 
2016-10-19,53.682137580086405,Customer,Purchase 
2016-10-19,177.5237283130921,Customer,Purchase 
2016-10-19,16.97812417546853,Customer,Purchase 
2016-10-19,21.831357180015313,Customer,Purchase 
2016-10-19,20.13424538015603,Customer,Purchase 
2016-10-19,80.49280266894014,Customer,Purchase 
2016-10-19,82.89672511779293,Customer,Purchase 
2016-10-19,89.7166902200917,Customer,Purchase 
2016-10-20,-285.0,Payable,Supplies 
2016-10-20,-249.6,Payable,Gas 
2016-10-20,112.59321928030225,Customer,Purchase 
2016-10-20,89.65856687803449,Customer,Purchase 
2016-10-20,50.01691628859983,Customer,Purchase 
2016-10-20,21.220074734016737,Customer,Purchase 
2016-10-20,113.82882198203265,Customer,Purchase 
2016-10-20,196.936919595664,Customer,Purchase 
2016-10-20,52.58291703965791,Customer,Purchase 
2016-10-20,105.49789664251881,Customer,Purchase 
2016-10-20,31.43984059832128,Customer,Purchase 
2016-10-20,82.5766502686991,Customer,Purchase 
2016-10-20,10.915485175065285,Customer,Purchase 
2016-10-20,99.68307140624556,Customer,Purchase 
2016-10-20,182.28488680376844,Customer,Purchase 
2016-10-20,96.43575694139598,Customer,Purchase 
2016-10-20,135.1257748360306,Customer,Purchase 
2016-10-20,41.53092247260527,Customer,Purchase 
2016-10-20,44.08216477484859,Customer,Purchase 
2016-10-20,30.582137846605406,Customer,Purchase 
2016-10-20,116.02685213578617,Customer,Purchase 
2016-10-20,140.02847391975658,Customer,Purchase 
2016-10-20,164.9796330611277,Customer,Purchase 
2016-10-20,102.89342762100077,Customer,Purchase 
2016-10-20,131.4808317547956,Customer,Purchase 
2016-10-20,195.1932261386251,Customer,Purchase 
2016-10-20,9.662920808269973,Customer,Purchase 
2016-10-21,-148.5,Payable,Supplies 
2016-10-21,-101.85,Payable,Gas 
2016-10-21,118.11773511506853,Customer,Purchase 
2016-10-21,115.56681806333147,Customer,Purchase 
2016-10-21,84.93995061613533,Customer,Purchase 
2016-10-21,171.35370092078387,Customer,Purchase 
2016-10-21,157.0593408220624,Customer,Purchase 
2016-10-21,115.97207330804686,Customer,Purchase 
2016-10-21,176.27407077155078,Customer,Purchase 
2016-10-21,24.124162954577397,Customer,Purchase 
2016-10-21,117.29305107077148,Customer,Purchase 
2016-10-21,165.51986951608347,Customer,Purchase 
2016-10-21,102.85895587475821,Customer,Purchase 
2016-10-21,189.10222719138173,Customer,Purchase 
2016-10-21,154.44123138709415,Customer,Purchase 
2016-10-21,155.4846781067645,Customer,Purchase 
2016-10-21,167.3754589999318,Customer,Purchase 
2016-10-21,125.88764585303534,Customer,Purchase 
2016-10-21,30.970632847792686,Customer,Purchase 
2016-10-21,193.66836473465798,Customer,Purchase 
2016-10-21,164.76386562512195,Customer,Purchase 
2016-10-21,124.796298009063,Customer,Purchase 
2016-10-21,185.44144367221958,Customer,Purchase 
2016-10-21,74.79994249427226,Customer,Purchase 
2016-10-21,137.4737605705272,Customer,Purchase 
2016-10-21,28.8179870781655,Customer,Purchase 
2016-10-21,13.39021840066395,Customer,Purchase 
2016-10-21,60.659977314940654,Customer,Purchase 
2016-10-21,48.58926169585008,Customer,Purchase 
2016-10-21,10.409822278134133,Customer,Purchase 
2016-10-21,104.36916806953496,Customer,Purchase 
2016-10-21,20.483089590461567,Customer,Purchase 
2016-10-21,21.874857479977102,Customer,Purchase 
2016-10-21,125.76461118939002,Customer,Purchase 
2016-10-21,186.00399250747404,Customer,Purchase 
2016-10-21,110.69690820665218,Customer,Purchase 
2016-10-21,144.92869433029406,Customer,Purchase 
2016-10-21,53.06718871663541,Customer,Purchase 
2016-10-21,86.44484839263859,Customer,Purchase 
2016-10-21,168.3658201796121,Customer,Purchase 
2016-10-21,80.09913727084664,Customer,Purchase 
2016-10-21,99.72569512011515,Customer,Purchase 
2016-10-22,-610.5,Payable,Supplies 
2016-10-22,-176.75,Payable,Gas 
2016-10-22,152.31764163908488,Customer,Purchase 
2016-10-22,149.6740762467663,Customer,Purchase 
2016-10-22,129.73403194684528,Customer,Purchase 
2016-10-22,161.24763652631978,Customer,Purchase 
2016-10-22,20.68745460380866,Customer,Purchase 
2016-10-22,106.93116946744448,Customer,Purchase 
2016-10-22,121.2927242796473,Customer,Purchase 
2016-10-22,154.5435714825095,Customer,Purchase 
2016-10-22,194.0820743461564,Customer,Purchase 
2016-10-22,26.977835051829867,Customer,Purchase 
2016-10-22,174.09030364319912,Customer,Purchase 
2016-10-22,167.55466725424787,Customer,Purchase 
2016-10-22,75.05417487737255,Customer,Purchase 
2016-10-22,97.82984771355108,Customer,Purchase 
2016-10-22,136.71460460418484,Customer,Purchase 
2016-10-22,88.53900038267943,Customer,Purchase 
2016-10-22,102.11342790005256,Customer,Purchase 
2016-10-22,95.92397424805257,Customer,Purchase 
2016-10-22,101.10580553450545,Customer,Purchase 
2016-10-22,65.78397257025935,Customer,Purchase 
2016-10-22,40.0536129624674,Customer,Purchase 
2016-10-22,178.25521012501247,Customer,Purchase 
2016-10-22,60.16892693834802,Customer,Purchase 
2016-10-22,174.5280738058802,Customer,Purchase 
2016-10-22,69.39307188375524,Customer,Purchase 
2016-10-22,131.28728400935387,Customer,Purchase 
2016-10-22,17.83438042258437,Customer,Purchase 
2016-10-22,61.61390723453941,Customer,Purchase 
2016-10-22,138.40744233341172,Customer,Purchase 
2016-10-22,182.78033173788083,Customer,Purchase 
2016-10-22,162.9528918768421,Customer,Purchase 
2016-10-22,34.522902550932585,Customer,Purchase 
2016-10-22,193.21768268201276,Customer,Purchase 
2016-10-22,31.171502465596305,Customer,Purchase 
2016-10-22,67.97385923352101,Customer,Purchase 
2016-10-22,135.18792656530624,Customer,Purchase 
2016-10-22,87.46505537309493,Customer,Purchase 
2016-10-22,180.01396333502518,Customer,Purchase 
2016-10-22,30.852391216456603,Customer,Purchase 
2016-10-22,61.695937137204126,Customer,Purchase 
2016-10-22,155.73964468859575,Customer,Purchase 
2016-10-23,-599.4,Payable,Supplies 
2016-10-23,-4.9,Payable,Gas 
2016-10-23,109.1448166193224,Customer,Purchase 
2016-10-23,136.35083443716522,Customer,Purchase 
2016-10-23,178.4934194991216,Customer,Purchase 
2016-10-23,24.088148919396815,Customer,Purchase 
2016-10-23,198.60697804632426,Customer,Purchase 
2016-10-23,20.832384397036577,Customer,Purchase 
2016-10-23,41.92771163588217,Customer,Purchase 
2016-10-24,-727.5,Payable,Supplies 
2016-10-24,-61.75,Payable,Gas 
2016-10-24,146.3913208453282,Customer,Purchase 
2016-10-24,197.43286105553844,Customer,Purchase 
2016-10-24,108.99166731099515,Customer,Purchase 
2016-10-24,65.49466540384807,Customer,Purchase 
2016-10-24,137.59354310207752,Customer,Purchase 
2016-10-24,120.83190591507648,Customer,Purchase 
2016-10-24,99.87651477305145,Customer,Purchase 
2016-10-24,145.2499158124081,Customer,Purchase 
2016-10-24,123.1670987376517,Customer,Purchase 
2016-10-24,183.57681045522702,Customer,Purchase 
2016-10-25,-89.1,Payable,Supplies 
2016-10-25,-178.5,Payable,Gas 
2016-10-25,50.20083650241387,Customer,Purchase 
2016-10-25,75.80219444824299,Customer,Purchase 
2016-10-25,134.61594475080955,Customer,Purchase 
2016-10-25,151.8561866371082,Customer,Purchase 
2016-10-25,14.076965969808857,Customer,Purchase 
2016-10-25,161.90739932323146,Customer,Purchase 
2016-10-25,122.33337865747504,Customer,Purchase 
2016-10-25,155.5288470655462,Customer,Purchase 
2016-10-25,68.55394863236896,Customer,Purchase 
2016-10-25,60.47388039093468,Customer,Purchase 
2016-10-25,197.61624734468472,Customer,Purchase 
2016-10-25,27.351886506901696,Customer,Purchase 
2016-10-25,30.903053351815107,Customer,Purchase 
2016-10-25,179.83685031361978,Customer,Purchase 
2016-10-25,112.94680363528033,Customer,Purchase 
2016-10-25,49.0767098420481,Customer,Purchase 
2016-10-25,41.36527629040044,Customer,Purchase 
2016-10-25,101.14560931488077,Customer,Purchase 
2016-10-25,179.79744877202592,Customer,Purchase 
2016-10-25,48.445309273321264,Customer,Purchase 
2016-10-25,75.49682958848382,Customer,Purchase 
2016-10-25,186.79618128507704,Customer,Purchase 
2016-10-25,62.27438456508527,Customer,Purchase 
2016-10-25,190.68922004429285,Customer,Purchase 
2016-10-25,121.47522682938244,Customer,Purchase 
2016-10-25,28.360319785944057,Customer,Purchase 
2016-10-25,132.27250029081796,Customer,Purchase 
2016-10-25,97.74181417208702,Customer,Purchase 
2016-10-25,136.58489532821162,Customer,Purchase 
2016-10-25,27.987220723952788,Customer,Purchase 
2016-10-25,60.72565825162785,Customer,Purchase 
2016-10-25,123.8758950183276,Customer,Purchase 
2016-10-25,160.81913500872847,Customer,Purchase 
2016-10-25,79.21799713677969,Customer,Purchase 
2016-10-25,174.3171469545524,Customer,Purchase 
2016-10-25,47.81264972423695,Customer,Purchase 
2016-10-25,8.8196124531913,Customer,Purchase 
2016-10-25,24.1281797284658,Customer,Purchase 
2016-10-25,79.48377070878918,Customer,Purchase 
2016-10-25,115.70767079198211,Customer,Purchase 
2016-10-25,149.8078227672713,Customer,Purchase 
2016-10-25,63.165078939434494,Customer,Purchase 
2016-10-25,68.25542025402797,Customer,Purchase 
2016-10-25,141.52407503005895,Customer,Purchase 
2016-10-25,118.66244839051491,Customer,Purchase 
2016-10-25,51.80152432246958,Customer,Purchase 
2016-10-25,56.69801679508226,Customer,Purchase 
2016-10-25,182.74225973514947,Customer,Purchase 
2016-10-25,101.89348332713968,Customer,Purchase 
2016-10-26,-594.0,Payable,Supplies 
2016-10-26,-34.3,Payable,Gas 
2016-10-26,38.263757165413885,Customer,Purchase 
2016-10-26,24.61480964334728,Customer,Purchase 
2016-10-26,58.58847664283451,Customer,Purchase 
